x,y,heading
2.00166344643,-2.12691402435,-3.09328746375
2.0036277771,-2.16460299492,-3.09089980349
2.00530958176,-2.19694566727,-3.08966408253
2.00662255287,-2.22353887558,-3.08806897053
2.00850725174,-2.25848340988,-3.08752374047
2.01035046577,-2.29075026512,-3.08794081453
2.01120948792,-2.31138777733,-3.08739406243
2.01274514198,-2.35007596016,-3.08805392242
2.01448559761,-2.38269901276,-3.08701975319
2.01524782181,-2.40358710289,-3.0874106856
2.0162832737,-2.4245698452,-3.08904637174
2.01719069481,-2.45163607597,-3.09120101104
2.01837778091,-2.49076557159,-3.09429513245
2.01848459244,-2.52083873749,-3.09745982304
2.0190923214,-2.5513894558,-3.10144636902
2.01950597763,-2.58741044998,-3.10684963404
2.01938271523,-2.62046957016,-3.11099157005
2.01862668991,-2.65969967842,-3.11831513633
2.01799058914,-2.69573616982,-3.12453572377
2.01672124863,-2.72914218903,-3.13124762664
2.01551365852,-2.75627636909,-3.13655932295
2.01318454742,-2.79570245743,3.13761281597
2.01070904732,-2.8258061409,3.13062939296
2.00717449188,-2.86499834061,3.11934571461
2.00293827057,-2.9042494297,3.10530769347
1.99895882607,-2.93444180489,3.09560116408
1.99284934998,-2.97376942635,3.08209809339
1.98647928238,-3.01305103302,3.06606309767
1.9801428318,-3.0459318161,3.05152140979
1.97300851345,-3.08186125755,3.03583111401
1.9681198597,-3.10295796394,3.02633767367
1.95751416683,-3.14723539352,3.00685235235
1.95056402683,-3.17450809479,2.99392486341
1.94466710091,-3.19527578354,2.98295952576
1.93870186806,-3.21599030495,2.97196235701
1.92629492283,-3.25403618813,2.95149214435
1.92044508457,-3.27176713943,2.94235142586
1.90592122078,-3.31196904182,2.9193260471
1.89528131485,-3.34041142464,2.90407801497
1.88874983788,-3.35726737976,2.89275974902
1.88082826138,-3.37698364258,2.88112394817
1.86616253853,-3.41025137901,2.86034147953
1.850004673,-3.44565010071,2.83813341755
1.83604884148,-3.47557735443,2.81867820861
1.82345974445,-3.49954795837,2.80325028741
1.80666136742,-3.53118729591,2.78265923471
1.79050374031,-3.55950689316,2.76435623447
1.77078938484,-3.59267354012,2.74116774351
1.75230014324,-3.62270379066,2.71881832956
1.73135566711,-3.65434288979,2.69569770883
1.70995986462,-3.68532299995,2.67249977342
1.6930347681,-3.708507061,2.65469039971
1.67057323456,-3.73862290382,2.62862516787
1.64726567268,-3.76804828644,2.60444482043
1.62872350216,-3.79044723511,2.58657218856
1.60417735577,-3.81892347336,2.56233263683
1.57874453068,-3.84663081169,2.5387663168
1.55891478062,-3.86830258369,2.52056720389
1.5324947834,-3.89513802528,2.49867274876
1.51811218262,-3.90918946266,2.48769858435
1.48519563675,-3.94166731834,2.46190291021
1.45728456974,-3.96706271172,2.44218975029
1.44237482548,-3.98063492775,2.43335832343
1.41430878639,-4.00543928146,2.4122421645
1.38823091984,-4.02817392349,2.39471348195
1.36404335499,-4.04845285416,2.37945445664
1.34375178814,-4.06501579285,2.36684619234
1.31845486164,-4.08491754532,2.35002629127
1.28871166706,-4.10779905319,2.33191324237
1.26585507393,-4.125041008,2.31464229007
1.24498069286,-4.14033651352,2.30193960371
1.22601103783,-4.15340185165,2.29031851764
1.20428740978,-4.1678352356,2.27796137796
1.19003820419,-4.17752695084,2.2698835654
1.16595065594,-4.19316005707,2.25559104861
1.13706588745,-4.21142482758,2.23881279763
1.11074852943,-4.22795438766,2.22434790285
1.0888504982,-4.24102497101,2.21119390068
1.06147611141,-4.25647783279,2.19832440241
1.04401028156,-4.26638793945,2.18926525348
1.02192986012,-4.27871417999,2.17713063555
0.989275455475,-4.29630184174,2.16027653898
0.964464664459,-4.30912685394,2.14751160045
0.931581318378,-4.32525968552,2.13365539262
0.898758709431,-4.34094142914,2.118577782
0.871256053448,-4.35435342789,2.10566798386
0.840849936008,-4.36842775345,2.09261726349
0.807799816132,-4.38328313828,2.07889668942
0.779735207558,-4.39503526688,2.06633317301
0.748805940151,-4.40792322159,2.05253785832
0.731094658375,-4.41554784775,2.04455619774
0.686859667301,-4.43235397339,2.02761147716
0.655685961246,-4.44401216507,2.01499311242
0.634867250919,-4.4511590004,2.00615940463
0.592946827412,-4.46555423737,1.98688210316
0.563905954361,-4.47538661957,1.97511867903
0.537159800529,-4.48335170746,1.96313020666
0.502821981907,-4.4937338829,1.94861850869
0.484289348125,-4.49873161316,1.94039253829
0.454834878445,-4.50659942627,1.92787798994
0.422483593225,-4.51466226578,1.91228759458
0.389958202839,-4.52212285995,1.89686559012
0.35786268115,-4.52929639816,1.88376277973
0.325333029032,-4.53588819504,1.86925072382
0.290333241224,-4.54200220108,1.85107527738
0.255200982094,-4.54796361923,1.83608323132
0.227420672774,-4.55197095871,1.82197518347
0.191920310259,-4.55639696121,1.80276935789
0.156247332692,-4.56059503555,1.78316082505
0.136706933379,-4.56179189682,1.77381102217
0.103634797037,-4.56424665451,1.75817080191
0.0677026286721,-4.56610155106,1.73985247984
0.0376082360744,-4.56724357605,1.7243649002
0.00537141226232,-4.5682182312,1.70742229195
-0.0298053510487,-4.56845331192,1.68989511548
-0.0592615306377,-4.56804800034,1.6749525014
-0.0938046276569,-4.56728076935,1.657116162
-0.120179913938,-4.56624603271,1.64187088764
-0.143713846803,-4.56527423859,1.63035721817
-0.161995500326,-4.56370592117,1.62018902781
-0.206479907036,-4.5597910881,1.59811697488
-0.237023726106,-4.5569062233,1.58249981361
-0.269980341196,-4.55274152756,1.56410569523
-0.297555983067,-4.54898881912,1.5485490299
-0.327654391527,-4.54455184937,1.53298191621
-0.345245569944,-4.54144239426,1.52264893895
-0.373199105263,-4.53630113602,1.50869488027
-0.405607581139,-4.52974796295,1.48962591636
-0.435918927193,-4.5235710144,1.47320807312
-0.463280916214,-4.51723766327,1.45864020959
-0.480547428131,-4.51292133331,1.44923462172
-0.512661933899,-4.50441789627,1.4332301954
-0.53975713253,-4.49686336517,1.41737141828
-0.561546087265,-4.49085760117,1.40509169569
-0.590561151505,-4.48183488846,1.39020603864
-0.617410957813,-4.47330665588,1.37613188873
-0.646394968033,-4.46350908279,1.36061629398
-0.665725529194,-4.45667171478,1.35020030181
-0.687283575535,-4.44858455658,1.33816547001
-0.718516469002,-4.43706607819,1.32183200629
-0.740347921848,-4.42852687836,1.30924310531
-0.774154782295,-4.41460323334,1.29142933611
-0.805296003819,-4.40077400208,1.27406765083
-0.831448435783,-4.38873004913,1.25908096434
-0.845701634884,-4.38209295273,1.25123138722
-0.871635138988,-4.37005853653,1.23657665201
-0.902070105076,-4.35459041595,1.2207349591
-0.927896559238,-4.34191322327,1.20664878262
-0.948345601559,-4.33097934723,1.19460680068
-0.975682497025,-4.31618928909,1.17888653833
-1.00007379055,-4.30219841003,1.16461391532
-1.02884721756,-4.28549337387,1.14857694671
-1.04838085175,-4.27387142181,1.13806073387
-1.07176053524,-4.25956583023,1.12412668599
-1.08636331558,-4.25025224686,1.11562116675
-1.10493087769,-4.2379899025,1.10386251608
-1.12791752815,-4.22289514542,1.09057865975
-1.15257918835,-4.20633172989,1.07540819303
-1.17072761059,-4.19341087341,1.06563226189
-1.19666528702,-4.17489767075,1.04968202577
-1.21850824356,-4.15898036957,1.03688671741
-1.24165809155,-4.14092636108,1.02353112795
-1.2662345171,-4.121301651,1.00945830738
-1.28525698185,-4.1063246727,0.999213101052
-1.30973339081,-4.08611869812,0.985408617334
-1.32990241051,-4.06905555725,0.972763556978
-1.34272861481,-4.05827569962,0.964690596245
-1.35887122154,-4.04405736923,0.955135027247
-1.3821015358,-4.02314853668,0.940911320395
-1.40131723881,-4.00531339645,0.928449077356
-1.4135632515,-3.99386119843,0.922142534441
-1.43408465385,-3.97438907623,0.908266206026
-1.45313191414,-3.95595788956,0.894992922508
-1.46838033199,-3.9407980442,0.884451473786
-1.47686362267,-3.9326851368,0.879256662344
-1.50768387318,-3.89967799187,0.858615479302
-1.51918816566,-3.88770437241,0.851351213542
-1.53879022598,-3.86637163162,0.838079632836
-1.55631303787,-3.84664440155,0.82673236203
-1.57682931423,-3.82307839394,0.812068096144
-1.59209764004,-3.80461192131,0.801262345816
-1.61496305466,-3.77634358406,0.786144438728
-1.63167834282,-3.75603032112,0.774185835453
-1.64933133125,-3.73312687874,0.761987646353
-1.66808199883,-3.70813345909,0.748618742955
-1.68385124207,-3.6866838932,0.73744926017
-1.69650065899,-3.66908121109,0.726788505942
-1.71297705173,-3.64562821388,0.714777258306
-1.72806239128,-3.62415003777,0.703145269552
-1.74587512016,-3.59790158272,0.688066965692
-1.7605240345,-3.5754237175,0.676561136181
-1.77599954605,-3.55056428909,0.663045633368
-1.7926658392,-3.52329492569,0.649167534313
-1.80748522282,-3.49789428711,0.634840967781
-1.82086908817,-3.47432279587,0.621523156947
-1.82961952686,-3.45900154114,0.612510436522
-1.84270989895,-3.43495464325,0.600631881284
-1.85081028938,-3.41950345039,0.593222606247
-1.85971367359,-3.4020242691,0.583502963921
-1.87254595757,-3.37526798248,0.569347565875
-1.88020074368,-3.35966587067,0.560573497012
-1.88898611069,-3.34171628952,0.550603147587
-1.89981412888,-3.31870317459,0.538847261793
-1.91261827946,-3.2883784771,0.52080580157
-1.91956174374,-3.27210569382,0.51181216597
-1.93190670013,-3.24190163612,0.493987375984
-1.93817770481,-3.22529554367,0.485355384367
-1.94623279572,-3.20360779762,0.472857999297
-1.95324456692,-3.18453741074,0.463111420359
-1.96603012085,-3.1450753212,0.442059519902
-1.97594571114,-3.11513376236,0.424493602955
-1.98294615746,-3.09286642075,0.410506736846
-1.99328935146,-3.05799007416,0.391176218589
-2.00208640099,-3.02506756783,0.3751106533
-2.00846004486,-2.99950170517,0.361753796529
-2.01628756523,-2.96634221077,0.342981551145
-2.01972675323,-2.95079088211,0.335005508839
-2.02869153023,-2.90361380577,0.309796650135
-2.03792476654,-2.8509991169,0.281486566975
-2.04076123238,-2.82975959778,0.269974195054
-2.04400920868,-2.80863451958,0.259372296813
-2.04612112045,-2.79254937172,0.251247255751
-2.0530667305,-2.73103761673,0.218728070994
-2.05517721176,-2.70988106728,0.20594218001
-2.05804634094,-2.66959357262,0.185202426763
-2.05984449387,-2.63468289375,0.166233993853
-2.06067657471,-2.61066603661,0.153531985391
-2.06131672859,-2.57310390472,0.136746248594
-2.06160187721,-2.54910540581,0.124340604081
-2.06164193153,-2.51470589638,0.108067938224
-2.06132769585,-2.48553705215,0.0932729430102
-2.06107139587,-2.46440672874,0.0834271759337
-2.05988168716,-2.43032956123,0.0674311070681
-2.05905652046,-2.4146695137,0.0619045020814
-2.05643248558,-2.37026953697,0.0401443127903
-2.05445384979,-2.33612060547,0.0266908573975
-2.05298137665,-2.3178589344,0.0196443536042
-2.04979872704,-2.27623772621,0.0047657032464
-2.04650950432,-2.24230194092,-0.00615981073217
-2.04466629028,-2.22181510925,-0.012538481715
-2.0412709713,-2.18347740173,-0.0234063679949
-2.03852701187,-2.15011191368,-0.031936144597
-2.03652501106,-2.129519701,-0.036725262821
-2.03510522842,-2.11428952217,-0.0403901422837
-2.02762365341,-2.03464198112,-0.0575653381426
-2.0246515274,-2.00891423225,-0.0619131134301
-2.02246069908,-1.98855042458,-0.0660308343177
-2.0188305378,-1.9551846981,-0.0700319504752
-2.01723146439,-1.93974232674,-0.0726821843217
-2.01382708549,-1.906234622,-0.0749539870104
-2.0112388134,-1.87566673756,-0.077248701209
-2.00972962379,-1.86017906666,-0.0780602946467
-2.00849175453,-1.84467828274,-0.0775733663434
-2.00829410553,-1.84210073948,-0.0772408566817
-2.00063991547,-1.74981570244,-0.0783505166669
-1.99780344963,-1.71591925621,-0.078352437354
-1.994992733,-1.68202090263,-0.0783241329817
-1.9928612709,-1.65374708176,-0.076277152016
-1.98895359039,-1.59853255749,-0.0741871957889
-1.98682177067,-1.56427061558,-0.0721619114249
-1.98553287983,-1.54324769974,-0.0712945857681
-1.98132836819,-1.46232879162,-0.0622896690208
-1.97990083694,-1.42574441433,-0.0585651516006
-1.97854268551,-1.39166474342,-0.0539925736431
-1.97760522366,-1.36549425125,-0.0515736036394
-1.97682857513,-1.33143401146,-0.0474217999424
-1.97562015057,-1.29692590237,-0.0448865482267
-1.9753537178,-1.26771473885,-0.0425062244024
-1.97459924221,-1.22741127014,-0.037898021159
-1.97407603264,-1.19563639164,-0.0340379561552
-1.97353243828,-1.1771402359,-0.0318421517154
-1.97340965271,-1.16934454441,-0.0306482203301
-1.97315621376,-1.12385821342,-0.0261501829441
-1.97312188148,-1.09456598759,-0.0226237536016
-1.97284495831,-1.07594144344,-0.020308646133
-1.97289955616,-1.041031003,-0.0156415061971
-1.97303879261,-1.01119577885,-0.0126249106599
-1.97312092781,-0.978922128677,-0.00886432327403
-1.97378981113,-0.943751037121,-0.00496103446132
-1.97485136986,-0.913316130638,-0.000948616419871
-1.97556471825,-0.888727366924,0.00274713082884
-1.97562432289,-0.866653501987,0.00525786425057
-1.97710549831,-0.825033068657,0.00991266391482
-1.97816157341,-0.788886964321,0.0146741730229
-1.97886121273,-0.769428789616,0.0180061538791
-1.9805315733,-0.724817633629,0.0238619683753
-1.98214173317,-0.691004276276,0.0289652349078
-1.98327541351,-0.665788710117,0.0316707822182
-1.98589885235,-0.618138849735,0.0378219314058
-1.98807501793,-0.584297299385,0.0397067901602
-1.98901760578,-0.561882555485,0.0423162203572
-1.99272084236,-0.502277612686,0.0469413207369
-1.99377846718,-0.482346951962,0.0473701165485
-1.99531364441,-0.45689496398,0.0498925997172
-1.99616205692,-0.442734986544,0.0505553049789
-2.00121450424,-0.364347070456,0.0579108902605
-2.00194811821,-0.353481650352,0.0591707401407
-2.00569558144,-0.297525078058,0.0598149530122
-2.00780653954,-0.263918936253,0.0618409561713
-2.00926494598,-0.23104660213,0.0622953501738
-2.01177239418,-0.194698274136,0.0612851061143
-2.0131855011,-0.163915246725,0.0611055335139
-2.0143661499,-0.141503244638,0.0606226421568
-2.01640892029,-0.0999393090606,0.0603862576174
-2.01816391945,-0.0641062185168,0.0609850119742
-2.01885843277,-0.0470122508705,0.0600903381119
-2.02182579041,0.0254477951676,0.0570759191499
-2.02252197266,0.0421669818461,0.0575393670472
-2.02323484421,0.0731353461742,0.0555746296511
-2.02457094193,0.112120352685,0.0525021302698
-2.02511763573,0.137340456247,0.050043743312
-2.0255920887,0.159780725837,0.0467778919975
-2.02650952339,0.201372727752,0.0447918561814
-2.0271115303,0.237355589867,0.0412849218338
-2.02745318413,0.256718039513,0.039194549847
-2.02797412872,0.281208246946,0.0383660764398
-2.0280983448,0.317108362913,0.0344308950882
-2.02837705612,0.344813644886,0.0305511739529
-2.02849578857,0.361538052559,0.0291024842003
-2.02852272987,0.36423304677,0.0296334542521
-2.02787899971,0.465081214905,0.0221038674257
-2.02728152275,0.518924832344,0.0176139883253
-2.0267803669,0.573311507702,0.0143834901226
-2.02625989914,0.622266054153,0.00985026066244
-2.02554035187,0.656714081764,0.00702474926565
-2.02535390854,0.676962971687,0.005631094003
-2.02388763428,0.725907981396,0.0010286516749
-2.02319335938,0.760946631432,-0.00175870251962
-2.02220082283,0.7993735075,-0.00422720887587
-2.02105998993,0.83490562439,-0.00539981007393
-2.01983380318,0.867677211761,-0.00865721151776
-2.01861476898,0.894267261028,-0.0106549593034
-2.01779031754,0.927501440048,-0.0145888313471
-2.01665234566,0.954603672028,-0.018368118533
-2.0153336525,0.993382811546,-0.0209015400683
-2.01387786865,1.02340435982,-0.0246368419038
-2.01246595383,1.06232583523,-0.0274919527726
-2.01063394547,1.10117161274,-0.0316066262705
-2.00913643837,1.13073146343,-0.0345798582029
-2.00760173798,1.15744316578,-0.0363220580109
-2.00509667397,1.19610917568,-0.0390761983749
-2.00345540047,1.22854816914,-0.0410867937197
-2.00142002106,1.26400899887,-0.0427232919629
-1.9997729063,1.30211830139,-0.0428229276418
-1.99812018871,1.33140516281,-0.0434503557722
-1.99671113491,1.36926436424,-0.0444733490574
-1.99477410316,1.40771317482,-0.045771499014
-1.99304270744,1.44007337093,-0.0459586182946
-1.99117803574,1.47529637814,-0.0458578471046
-1.98910486698,1.51318073273,-0.045253968603
-1.98766839504,1.54794287682,-0.04367228339
-1.98610579967,1.57932126522,-0.0425452855513
-1.98499393463,1.61628639698,-0.0401225556053
-1.98411929607,1.63580167294,-0.0392373858299
-1.98358130455,1.65265905857,-0.0377346582751
-1.98230874538,1.69738411903,-0.0355680886027
-1.98156249523,1.72830224037,-0.0331186170551
-1.98088014126,1.75329041481,-0.0312460206479
-1.97997772694,1.79226160049,-0.0285364460347
-1.97940695286,1.82841968536,-0.0271321019599
-1.97937750816,1.85589754581,-0.024451655806
-1.9786273241,1.91637039185,-0.019833090335
-1.97823297977,1.95172858238,-0.0166733859263
-1.97840988636,1.98453378677,-0.0142014455828
-1.97798848152,2.01449394226,-0.0111789242806
-1.97835850716,2.04750370979,-0.00726479376921
-1.97842490673,2.0828499794,-0.00348125615408
-1.97866845131,2.11300134659,0.000373187573267
-1.97876942158,2.13209939003,0.00262610094838
-1.97952771187,2.15672707558,0.00507788418978
-1.97991430759,2.18697214127,0.00693867915453
-1.9803571701,2.20615911484,0.00926107504498
-1.98103535175,2.228317976,0.0110132988768
-1.98165416718,2.2640953064,0.0164997352499
-1.9830904007,2.29747414589,0.0169803301299
-1.98393642902,2.32241845131,0.0194099526918
-1.98516786098,2.35571980476,0.0217788291752
-1.98589241505,2.38609099388,0.0248197522251
-1.98739850521,2.42235207558,0.0282419162894
-1.98887169361,2.45552587509,0.0325718206052
-1.99030685425,2.4867811203,0.0328216637224
-1.99130034447,2.50646424294,0.0337423416995
-1.99310672283,2.54318857193,0.0375024884088
-1.99384236336,2.56857347488,0.0386762293063
-1.99570524693,2.60835957527,0.0388779220852
-1.99663424492,2.63985323906,0.0389706481692
-1.99763250351,2.67440986633,0.036307015906
-1.99739944935,2.71193265915,0.0347863726581
-1.99723982811,2.74367284775,0.0327384675752
-1.9970831871,2.7782740593,0.0223205599784
-1.99613511562,2.81572508812,0.021331117615
-1.99599790573,2.84791827202,0.0148267298604
-1.99403214455,2.88513755798,0.00800197795186
-1.99253082275,2.91408491135,0.000363964623115
-1.98889327049,2.9512784481,-0.0150237933457
-1.98477673531,2.98846769333,-0.0268841220125
-1.98118948936,3.01706337929,-0.0359314077371
-1.97840046883,3.03750419617,-0.0446757939205
-1.97212529182,3.07476592064,-0.0603694279037
-1.96671688557,3.10626626015,-0.0761643071822
-1.9614058733,3.13202047348,-0.0869753932088
-1.95289468765,3.16855955124,-0.106182129555
-1.94643831253,3.196611166,-0.120337037618
-1.93988072872,3.22177553177,-0.136669042131
-1.93013608456,3.25519037247,-0.153585730654
-1.91934096813,3.28819465637,-0.176849788275
-1.90782737732,3.32115840912,-0.198974628073
-1.89402461052,3.3568444252,-0.224434744146
-1.88224840164,3.38701653481,-0.246345550523
-1.87517559528,3.4058535099,-0.254110556007
-1.85386538506,3.4544801712,-0.284496227048
-1.84122657776,3.48342180252,-0.303502574644
-1.82665002346,3.51590704918,-0.31707948887
-1.81083023548,3.55077648163,-0.329446711816
-1.78944325447,3.5768430233,-0.376549913843
-1.77725195885,3.59942984581,-0.386698330118
-1.74250471592,3.65098667145,-0.436956278937
-1.72480404377,3.67774057388,-0.455549175826
-1.70350074768,3.70877194405,-0.473899747125
-1.68142688274,3.73356795311,-0.507084971287
-1.66546201706,3.75494170189,-0.515095908186
-1.64676475525,3.77822518349,-0.534178702298
-1.63279640675,3.79618859291,-0.566828691881
-1.61369788647,3.81789374352,-0.590262052242
-1.58875393867,3.84498429298,-0.606746537334
-1.56328308582,3.87212371826,-0.633634902806
-1.5433177948,3.89232039452,-0.652591764274
-1.52708804607,3.90808773041,-0.661766407685
-1.50255823135,3.93151950836,-0.693012028166
-1.48038542271,3.95215034485,-0.699998855412
-1.45374464989,3.97566628456,-0.725096679011
-1.42900371552,3.99668478966,-0.741890499825
-1.40543985367,4.015229702,-0.76296830484
-1.37831604481,4.03673744202,-0.78364248201
-1.3579672575,4.05301094055,-0.793953593165
-1.34143722057,4.06584310532,-0.807673926678
-1.32036709785,4.08180856705,-0.828118594967
-1.29377615452,4.10127735138,-0.843957476782
-1.27095413208,4.11727619171,-0.853363850555
-1.25220716,4.13018369675,-0.86636518098
-1.22622096539,4.14739370346,-0.880191364418
-1.20302212238,4.16266202927,-0.894236367941
-1.18324518204,4.17486810684,-0.903820951925
-1.17096674442,4.18332910538,-0.90763328411
-1.15517103672,4.19283103943,-0.913213065816
-1.13093221188,4.20729398727,-0.927126127797
-1.11971855164,4.21505069733,-0.923939493034
-1.08906793594,4.23193979263,-0.947226184284
-1.0692101717,4.24353122711,-0.95843530271
-1.05051076412,4.25391530991,-0.964854334134
-1.03428399563,4.26274633408,-0.973441913601
-1.00645458698,4.27740812302,-0.980070526812
-0.980624318123,4.29139041901,-1.00520242974
-0.959580302238,4.30200815201,-1.0076663981
-0.928534030914,4.31788778305,-1.02160452216
-0.901858627796,4.33097553253,-1.02809506247
-0.885076761246,4.33910369873,-1.03429593908
-0.855662703514,4.35327625275,-1.0460268056
-0.82624489069,4.36670923233,-1.05526564755
-0.807834863663,4.37640333176,-1.0510308551
-0.774265766144,4.39027690887,-1.07191616988
-0.746520340443,4.4027428627,-1.07824351724
-0.716157376766,4.41620779037,-1.09159540373
-0.684573054314,4.42810487747,-1.10434147323
-0.653657078743,4.44080734253,-1.11794894193
-0.620640218258,4.45260381699,-1.12892387971
-0.591754317284,4.4632897377,-1.14149429727
-0.579190075397,4.46816015244,-1.15014353775
-0.5485201478,4.47830104828,-1.15958793346
-0.524481832981,4.48602676392,-1.16814793767
-0.488008320332,4.49716091156,-1.18431456444
-0.457871168852,4.50637149811,-1.19487300268
-0.423715233803,4.51543235779,-1.21184703154
-0.387469500303,4.52504777908,-1.2266471062
-0.373075485229,4.52822303772,-1.23279308666
-0.349886327982,4.53305339813,-1.24684734148
-0.284016638994,4.54648017883,-1.27697632833
-0.24925211072,4.55248451233,-1.29426592257
-0.211299300194,4.55812883377,-1.3141829924
-0.178543835878,4.5624370575,-1.33054380847
-0.143576070666,4.56667852402,-1.34961976253
-0.111410394311,4.56965827942,-1.36570113618
-0.079271376133,4.57215213776,-1.38276518422
-0.053949482739,4.57218599319,-1.40380643375
-0.021057844162,4.57511806488,-1.41291732096
-0.000208202749491,4.57518625259,-1.42808671522
0.0378066413105,4.5751543045,-1.45002094683
0.0715075284243,4.57436180115,-1.4633936868
0.103865064681,4.57307815552,-1.48525822011
0.129648894072,4.57142210007,-1.50191205432
0.161545991898,4.56996107101,-1.53189595293
0.19465392828,4.56705522537,-1.5452811273
0.231294065714,4.56229019165,-1.55885443753
0.261983215809,4.55893182755,-1.58208530616
0.268061459064,4.55813121796,-1.58614396689
0.313607484102,4.55020046234,-1.5993613403
0.348912149668,4.54364585876,-1.62881095865
0.378504514694,4.53832292557,-1.64396962607
0.401484251022,4.53260278702,-1.65924319435
0.435971707106,4.52541875839,-1.67836135913
0.461288154125,4.51834964752,-1.69451857928
0.484824359417,4.51267337799,-1.70483520617
0.51793462038,4.50447511673,-1.71899040936
0.548108398914,4.49246025085,-1.75025566606
0.579184651375,4.48462486267,-1.75827337237
0.606457054615,4.47751903534,-1.77068914377
0.62861353159,4.46975278854,-1.77972083048
0.65925860405,4.45918989182,-1.79785776013
0.682465314865,4.44842863083,-1.81494974824
0.71264141798,4.43667602539,-1.83472909106
0.73763269186,4.42638254166,-1.85044620988
0.764251828194,4.4149274826,-1.85454214741
0.791785538197,4.40648174286,-1.86588563711
0.808760881424,4.39529705048,-1.87411175535
0.830842971802,4.38589525223,-1.89548742724
0.853392899036,4.36995410919,-1.93544688451
0.868331670761,4.36656141281,-1.91378713324
0.887980520725,4.35348272324,-1.95373225405
0.916579067707,4.34231948853,-1.94917780622
